blob_area,blob_centroid_x,blob_centroid_y,blob_angle,blob_width,blob_amount_contours,number_of_holes,centroid_is_empty,centroid_top_is_empty,centroid_bottom_is_empty,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,label
0.422005571031,0.546902201493,0.448079231885,0.000458161103043,0.3,0.25,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.125,0.4375,0.5625,1.0,1.0,1.0,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.875,1.0,1.0,0.625,0.5,0.375,0.5,1
0.243732590529,0.397697691371,0.374240558486,0.988075615551,0.45,0.294117647059,0.0,0.0,0.0,0.0,0.0,0.0625,0.875,1.0,0.125,0.0,0.0,0.0,0.3125,0.75,1.0,1.0,0.625,0.3125,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.375,0.0625,0.25,0.25,0.25,0.375,0.5625,1
0.550139275766,0.616272372385,0.444252886654,1.0,0.45,0.220588235294,0.0,0.0,0.0,0.0,0.0,0.0625,0.4375,0.875,1.0,0.0,0.0,0.0,0.25,0.9375,1.0,1.0,1.0,0.6875,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1
0.483286908078,0.668855787115,0.395548781781,0.988075615551,0.5,0.220588235294,0.0,0.0,0.0,0.0,0.0,0.125,0.6875,1.0,0.3125,0.0,0.0,0.0,0.5,0.875,1.0,1.0,0.4375,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.316155988858,0.415246573768,0.535860052836,0.907215750002,0.65,0.132352941176,0.0,0.0,0.0,0.0,0.125,0.25,0.75,1.0,0.4375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,0.8125,0.4375,0.625,0.875,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.875,1.0,1
0.520891364903,0.440178938772,0.505598817668,0.95204172277,0.55,0.338235294118,0.0,0.0,0.0,0.0,0.125,0.6875,1.0,0.5625,0.0,0.3125,0.625,0.1875,1.0,1.0,1.0,0.9375,0.75,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4375,0.75,0.75,0.6875,0.5,0.9375,1.0,1
0.577994428969,0.437048321419,0.555186704292,0.981074424297,0.5,0.352941176471,0.0,0.0,0.0,0.0,0.0625,0.5625,1.0,0.75,0.5,1.0,0.9375,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.75,0.5,0.25,0.3125,0.75,1.0,0.75,1
0.310584958217,0.624581601895,0.378738335541,0.00270663325236,0.5,0.235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.625,0.0,0.0,0.0,0.0,0.25,0.6875,1.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.75,0.5,0.75,0.8125,1.0,1
0.50139275766,0.411966191875,0.47400016606,0.0281310145172,0.35,0.397058823529,0.0,0.0,0.0,0.0,0.25,0.6875,0.4375,0.4375,0.625,0.9375,0.8125,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.625,0.5625,0.8125,0.75,0.4375,0.25,0.25,1
0.409470752089,0.445716358792,0.558979086643,0.987617428981,0.3,0.0735294117647,0.0,0.0,0.0,0.0,0.4375,0.75,0.3125,0.25,0.0625,0.25,0.5625,0.4375,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.25,0.25,0.3125,0.4375,0.75,0.75,0.9375,1
0.577994428969,0.443086761782,0.469831625053,0.970797944906,0.4,0.205882352941,0.0,0.0,0.0,0.0,0.1875,0.9375,0.9375,0.75,0.8125,0.875,0.75,0.0625,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.375,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.0625,0.75,0.8125,1.0,1.0,1.0,0.9375,0.0,1
0.201949860724,0.762731755295,0.344124253971,0.00340236731447,0.5,0.426470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.125,0.0,0.0,0.0,0.0,0.5,1.0,0.3125,0.0,0.0,0.0,0.1875,0.6875,1.0,0.8125,0.3125,0.5625,0.5625,0.3125,0.875,1.0,1.0,1.0,1.0,0.9375,0.75,0.9375,1
0.300835654596,0.43238057315,0.343994378469,0.0218570553655,0.35,0.191176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.0,0.0,0.0,0.375,0.6875,1.0,1.0,0.9375,0.75,0.625,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.75,0.75,0.5,0.25,0.0,0.0,0.125,1
0.266016713092,0.592309592985,0.413973220922,1.0,0.45,0.279411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.125,0.3125,0.8125,1.0,0.875,0.3125,0.4375,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.75,0.6875,0.5,0.4375,0.25,0.9375,1
0.349582172702,0.71167191191,0.413895284373,0.986586693832,0.55,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.8125,1.0,1.0,1.0,1.0,1.0,0.75,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.526462395543,0.320644787625,0.39860903186,0.0639459423085,0.5,0.147058823529,0.0,0.0,0.0,0.0,0.25,0.625,1.0,1.0,1.0,1.0,1.0,0.375,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1
0.388579387187,0.717331857543,0.308995628477,1.0,0.55,0.264705882353,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,1.0,0.25,0.0,0.0,0.0,0.0,0.6875,1.0,0.6875,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.75,0.6875,0.75,0.8125,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.298050139276,0.509621686011,0.722700207235,0.957304415242,0.65,0.235294117647,0.0,0.0,0.0,0.0,0.5625,0.5,0.5,0.8125,0.5625,0.0,0.1875,0.25,0.875,1.0,1.0,1.0,1.0,0.4375,0.625,1.0,0.0625,0.4375,0.625,0.75,0.875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.8125,1.0,1
0.268802228412,0.437249069748,0.768788804741,0.820072067086,0.8,0.367647058824,0.0,0.0,0.0,0.0,0.6875,0.5,0.875,0.9375,0.125,0.0,0.3125,0.5625,0.625,1.0,1.0,1.0,0.6875,0.3125,0.8125,1.0,0.0,0.125,0.25,0.3125,0.625,0.9375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.206128133705,0.583919655152,0.307622470196,0.000458161103043,0.5,0.279411764706,0.0,0.0,0.0,0.0,0.0,0.0625,0.875,0.6875,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.5,0.1875,0.25,0.0,0.0,0.625,0.9375,1.0,1.0,1.0,1.0,1.0,0.6875,0.875,0.875,0.75,0.5625,0.3125,0.4375,0.625,0.875,1
0.433147632312,0.537980383688,0.560233589453,1.0,0.45,0.161764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.9375,0.75,0.0,0.75,0.5625,0.6875,0.9375,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,0.75,0.5,0.5,0.5,0.9375,1
0.410863509749,0.248962638025,0.424632036889,0.0160144933659,0.3,0.279411764706,0.0,0.0,0.0,0.0,0.3125,0.5625,0.75,1.0,1.0,1.0,0.875,0.625,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.9375,0.75,0.5625,0.5625,0.9375,0.3125,0.6875,0.3125,0.1875,0.0,0.0,0.0,0.0625,1
0.559888579387,0.334857374223,0.459905065973,0.00207137542652,0.35,0.352941176471,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.5625,0.75,0.9375,0.875,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.0625,0.6875,0.625,0.25,0.5625,0.625,0.625,0.1875,1
0.362116991643,0.547780145697,0.334766076483,1.0,0.5,0.294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.75,0.0,0.0,0.0,0.375,0.625,1.0,1.0,0.0,0.0,0.0625,0.3125,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,1.0,0.8125,1.0,0.8125,1.0,1.0,0.9375,0.6875,0.5,1
0.406685236769,0.483090257121,0.513386369866,1.0,0.4,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.6875,0.8125,1.0,1.0,1.0,0.5,0.9375,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.5,0.5,0.5,0.6875,0.75,0.875,0.6875,1
0.196378830084,0.782691016536,0.483570415585,0.977031471297,0.5,0.161764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.25,0.0,0.0,0.0,0.625,1.0,1.0,1.0,1.0,0.9375,0.75,0.8125,1.0,1.0,0.875,0.75,0.875,1.0,1.0,1.0,1
0.374651810585,0.69019596263,0.470191839872,0.910358139198,0.65,0.323529411765,0.0,0.0,0.0,0.0,0.0,0.125,0.9375,0.5,0.0,0.0,0.0,0.0,0.75,0.875,1.0,0.5625,0.0,0.0,0.4375,0.8125,1.0,1.0,1.0,1.0,0.875,0.5,0.75,1.0,0.375,0.5625,0.625,0.875,1.0,1.0,1.0,0.875,1
0.359331476323,0.542969188056,0.732230399245,0.828089650487,0.8,0.367647058824,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.6875,0.0,0.0,0.6875,0.375,0.875,1.0,1.0,0.875,0.1875,0.0625,1.0,1.0,0.0625,0.5,0.625,1.0,1.0,0.8125,1.0,1.0,0.0,0.0,0.0,0.0625,0.375,0.75,1.0,1.0,1
0.346796657382,0.456838785137,0.500540680123,1.0,0.3,0.308823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.9375,0.875,0.0,0.0,0.75,0.875,1.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.6875,0.5625,0.5,0.25,0.125,0.5,0.625,1
0.366295264624,0.73812561351,0.457646765863,0.98712264303,0.5,0.220588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.75,0.0,0.0,0.0,0.0,0.25,0.625,1.0,0.75,0.0,0.0,0.0,0.6875,1.0,1.0,1.0,1.0,0.9375,0.875,0.8125,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.210306406685,0.43093178151,0.430934603522,0.964356694975,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.9375,0.75,0.0,0.0,0.0,0.0,0.875,1.0,1.0,1.0,0.625,0.375,0.0625,0.9375,1.0,0.875,0.75,1.0,1.0,1.0,1.0,1.0,0.125,0.0625,0.0,0.0,0.125,0.3125,0.75,0.9375,1
0.515320334262,0.399887492103,0.519933794722,0.961531283285,0.45,0.323529411765,0.0,0.0,0.0,0.0,0.25,0.5625,0.75,0.75,0.9375,1.0,0.375,0.3125,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.0625,0.75,0.5,0.625,0.5,0.25,0.8125,0.5,1
0.433147632312,0.635130032064,0.44611447126,0.912726529076,0.6,0.367647058824,0.0,0.0,0.0,0.0,0.125,0.5625,1.0,0.1875,0.0,0.0,0.0625,0.125,1.0,1.0,1.0,0.5625,0.125,0.0,0.625,0.75,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,0.1875,0.5,0.6875,1.0,1.0,1.0,1.0,0.6875,1
0.57938718663,0.196504767618,0.471622407163,1.0,0.4,0.191176470588,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,0.5,0.375,0.25,0.0625,0.0,0.0,0.25,0.625,1
0.240947075209,0.73833698307,0.408397298635,1.0,0.45,0.205882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.125,0.0,0.0,0.0,0.0,0.6875,1.0,0.4375,0.0,0.0,0.0,0.1875,0.6875,1.0,1.0,0.8125,0.75,0.5,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.123955431755,0.339287828282,0.379742558011,0.0160144933659,0.05,0.0441176470588,0.0,0.0,0.0,0.0,0.25,0.3125,0.25,0.25,0.0625,0.125,0.0625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.8125,0.75,0.75,0.75,0.75,0.375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1
0.519498607242,0.243345226133,0.539254697754,1.0,0.3,0.220588235294,0.0,0.0,0.0,0.0,0.5625,0.625,1.0,1.0,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.25,0.0,0.125,0.1875,0.0,0.5,0.625,1
0.289693593315,0.677643268685,0.325705081715,0.988501117878,0.5,0.147058823529,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.9375,1.0,0.25,0.25,0.25,0.25,0.125,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,0.9375,0.875,0.6875,0.5,1.0,1
0.201949860724,0.371162830746,0.447942120261,0.000952951075223,0.1,0.117647058824,0.0,0.0,0.0,0.0,0.125,0.1875,0.25,0.25,0.25,0.25,0.3125,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,1.0,1.0,1.0,0.75,0.875,0.875,0.625,0.0,0.4375,0.125,0.0625,0.0,0.0,0.0,0.0,1
0.398328690808,0.322518677345,0.63041966173,0.959944564844,0.3,0.220588235294,0.0,0.0,0.0,0.0,0.4375,0.75,0.75,0.375,0.75,0.75,0.8125,0.625,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.875,0.4375,1.0,1.0,1.0,1.0,0.875,0.0,0.0,0.0625,0.3125,0.25,0.5625,0.75,0.375,1
0.172701949861,0.638132021544,0.342622352267,1.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.6875,0.0,0.0,0.0,0.0,0.1875,0.8125,0.875,0.0625,0.0,0.0,0.0,0.6875,1.0,1.0,0.9375,0.5625,0.75,0.75,0.625,0.8125,0.75,1.0,0.875,0.8125,0.6875,0.625,0.625,1
0.201949860724,0.582418704418,0.450319628649,0.973219747417,0.5,0.191176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.1875,0.625,1.0,0.4375,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.3125,0.8125,0.75,0.5,0.3125,0.25,0.5,1.0,1
0.600278551532,0.456299654094,0.392663706094,0.000952951075223,0.4,0.132352941176,0.0,0.0,0.0,0.0,0.4375,0.6875,0.6875,0.75,0.75,0.75,0.5,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.5625,1.0,1.0,1.0,1.0,0.6875,0.0625,0.0,1
0.267409470752,0.221792256495,0.457199559828,0.972061099399,0.35,0.382352941176,0.0,0.0,0.0,0.0,0.0,0.375,0.8125,0.9375,1.0,0.9375,0.625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,0.8125,0.5,0.125,0.25,0.6875,1.0,0.125,0.25,0.0,0.0,0.0,0.0,0.25,0.375,1
0.227019498607,0.566851452986,0.699665064508,0.850656540314,0.65,0.367647058824,0.0,0.0,0.0,0.0,0.1875,0.1875,1.0,0.375,0.0,0.0,0.5,0.125,1.0,1.0,1.0,0.8125,0.125,0.0,0.875,0.875,0.1875,0.625,0.9375,1.0,1.0,0.8125,0.9375,1.0,0.0,0.0,0.0,0.0,0.125,0.375,0.875,1.0,1
0.533426183844,0.56060582263,0.519521152663,1.0,0.3,0.235294117647,0.0,0.0,0.0,0.0,0.1875,0.5625,0.0625,0.125,0.25,0.375,0.625,0.5,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.1875,0.9375,1.0,1.0,1.0,1.0,0.875,0.3125,1
0.108635097493,0.280229008741,0.348586022204,0.000458161103043,0.15,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.4375,0.0,0.0,0.0,0.0,0.75,0.9375,1.0,1.0,1.0,1.0,1.0,0.8125,0.875,0.8125,0.75,0.75,0.75,0.5,0.5,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.513927576602,0.412948314885,0.433515474078,0.983062705214,0.45,0.352941176471,0.0,0.0,0.0,0.0,0.3125,0.5,0.9375,0.8125,0.875,0.625,0.375,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.8125,0.5625,0.6875,0.5625,0.375,0.625,0.3125,1
0.41782729805,0.609940313809,0.427576486603,0.000952951075223,0.5,0.382352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.625,0.0,0.0,0.0,0.25,0.8125,1.0,1.0,0.4375,0.25,0.375,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9375,0.75,0.75,0.8125,1.0,1.0,1.0,1
0.279944289694,0.540445553189,0.608423297017,0.936417794374,0.55,0.308823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.5,0.0,0.0,0.5625,0.5,0.875,1.0,1.0,0.0625,0.3125,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.3125,0.25,0.25,0.375,0.625,1.0,1.0,1
0.387186629526,0.35762586234,0.472808375884,0.986586693832,0.25,0.220588235294,0.0,0.0,0.0,0.0,0.3125,0.5625,0.75,0.75,0.25,0.5,0.5625,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.1875,0.3125,0.25,0.25,0.125,0.3125,0.375,0.25,1
0.449860724234,0.799756917188,0.29198183088,1.0,0.5,0.191176470588,0.0,0.0,0.0,0.0,0.0,0.5625,0.9375,0.0,0.0,0.0,0.0,0.0,0.125,0.9375,1.0,0.1875,0.0,0.25,0.25,0.0625,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.328690807799,0.191715195482,0.358160140459,0.00340236731447,0.4,0.294117647059,0.0,0.0,0.0,0.0,0.0625,0.5625,1.0,1.0,0.5,0.125,0.0625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.8125,0.75,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1
0.215877437326,0.240669895227,0.454966186157,0.012804277497,0.15,0.264705882353,0.0,0.0,0.0,0.0,0.125,0.4375,0.5625,0.5,0.8125,0.5625,0.5625,0.3125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.75,0.5625,0.75,0.5625,0.625,0.5625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.339832869081,0.400954132323,0.744103297001,0.820072067086,0.85,0.323529411765,0.0,0.0,0.0,0.0,0.75,0.5625,1.0,0.9375,0.125,0.0,0.5,0.75,0.625,0.9375,1.0,1.0,0.875,0.375,0.8125,1.0,0.0,0.0,0.4375,0.5625,0.8125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.8125,1.0,1
0.189415041783,0.559764520773,0.828870928265,1.0,0.6,0.338235294118,0.0,0.0,0.0,0.0,0.625,0.5,0.5625,0.375,0.0,0.0,0.375,0.5625,0.625,1.0,1.0,1.0,0.375,0.0625,0.75,1.0,0.0,0.25,0.25,0.5625,0.875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,1.0,1
0.401114206128,0.338119484144,0.49808059682,0.978558024461,0.25,0.338235294118,0.0,0.0,0.0,0.0,0.0625,0.5,0.8125,0.9375,0.9375,0.75,0.4375,0.125,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.0625,0.3125,0.25,0.5,0.125,0.4375,0.3125,0.375,1
0.449860724234,0.45460161018,0.509718509271,1.0,0.4,0.264705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.9375,0.25,0.0625,0.0625,0.5625,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6875,0.5,0.5,0.5,0.3125,0.75,0.875,1
0.267409470752,0.428721756478,0.446303442062,0.000952951075223,0.2,0.117647058824,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.3125,0.5,0.5,0.125,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.9375,0.75,0.75,1.0,0.1875,0.625,0.5,0.375,0.1875,0.0,0.0,0.3125,1
0.298050139276,0.534739275437,0.414895169313,1.0,0.45,0.323529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.0,0.0,0.0,0.0,0.125,0.625,1.0,1.0,0.875,0.5625,0.3125,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.25,0.25,0.25,0.5,0.75,1.0,1
0.522284122563,0.611832478721,0.611841135326,0.904836857204,0.5,0.279411764706,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.625,0.5625,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.0,0.4375,0.625,0.9375,1.0,1.0,1.0,0.5,1
0.360724233983,0.321466675708,0.476413819271,0.987617428981,0.25,0.161764705882,0.0,0.0,0.0,0.0,0.125,0.3125,0.5,0.625,0.8125,0.9375,0.6875,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8125,0.75,1.0,0.125,0.5,0.3125,0.25,0.0,0.0,0.0,0.6875,1
0.377437325905,0.849962094702,0.310688677127,1.0,0.55,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.5625,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.875,0.75,0.9375,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.118384401114,0.302397940683,0.391770789782,0.0148558801965,0.05,0.0882352941176,0.0,0.0,0.0,0.0,0.0625,0.25,0.25,0.3125,0.4375,0.25,0.25,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.6875,1.0,0.8125,0.5625,0.6875,0.625,0.5,0.375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1
0.495821727019,0.307469763309,0.546511968171,1.0,0.4,0.279411764706,0.0,0.0,0.0,0.0,0.5,0.8125,0.75,0.75,0.8125,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.125,0.375,0.25,0.1875,0.125,0.0,0.875,0.5,1
0.229805013928,0.521774329225,0.328824101069,1.0,0.45,0.352941176471,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.625,0.0,0.0,0.0,0.0,0.125,0.75,1.0,0.875,0.4375,0.25,0.3125,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.6875,0.8125,0.375,0.3125,0.3125,0.375,0.4375,0.875,1
0.227019498607,0.147957184451,0.368087977795,0.0265443067993,0.15,0.132352941176,0.0,0.0,0.0,0.0,0.1875,0.75,1.0,1.0,0.875,0.8125,0.625,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,1.0,0.625,0.375,0.25,0.25,0.375,0.5,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1
0.548746518106,0.421930115516,0.43582434082,0.0172776317744,0.4,0.0882352941176,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.75,0.9375,0.9375,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.375,1.0,0.8125,0.75,0.75,0.5,0.25,0.375,1
0.320334261838,0.544369246752,0.44815906387,0.98712264303,0.55,0.191176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.9375,0.0625,0.0,0.0,0.0,0.0625,0.875,1.0,0.8125,0.25,0.25,0.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.875,1.0,0.75,0.5,0.5,0.5,0.6875,1.0,1
0.291086350975,0.538763692713,0.368559220589,1.0,0.4,0.191176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.75,0.0,0.0,0.0,0.25,0.5625,0.9375,1.0,0.3125,0.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.75,0.75,0.6875,0.625,0.625,0.3125,1
0.320334261838,0.333254077826,0.704826471309,0.845544175253,0.7,0.279411764706,0.0,0.0,0.0,0.0,0.5,0.5625,0.875,1.0,0.8125,0.125,0.25,0.5,0.875,1.0,1.0,1.0,0.75,0.25,0.6875,1.0,0.0,0.125,0.25,0.5625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.8125,1.0,1
